code,timestamps,open,close,high,low,ycp,vol,amount,MA5,MA10,MA20,MA30,MA60,MSI,DIF,DEA,MACD_Hist,name,industry,block,MA4,MA8,MA12,MA16,MA47,stage
2119,2019-06-19,13.1,13.14,13.44,12.88,12.76,422587.0,556930000.0,13.68,14.42,15.854500000000002,15.09,13.56,42.77,-0.16,0.39,-0.55,康强电子,计算机、通信和其他电子设备制造业,主板,13.429999999999993,14.32,14.804999999999987,15.855625000000016,13.825319148936176,0
2119,2019-06-20,13.3,13.26,13.47,13.02,13.14,316286.0,419479000.0,13.4,14.28,15.787,15.15,13.58,43.4,-0.25,0.26,-0.51,康强电子,计算机、通信和其他电子设备制造业,主板,13.279999999999996,14.1025,14.484999999999989,15.506250000000016,13.850851063829792,0
2119,2019-06-21,13.55,13.23,13.7,13.2,13.26,328733.0,441346000.0,13.27,14.1,15.645,15.16,13.59,43.27,-0.32,0.14,-0.46,康强电子,计算机、通信和其他电子设备制造业,主板,13.097499999999997,13.8525,14.224999999999987,15.036875000000016,13.8836170212766,0
2119,2019-06-24,13.31,13.38,13.65,13.26,13.23,296531.0,397009000.0,13.15,13.94,15.535000000000002,15.13,13.61,44.16,-0.36,0.04,-0.4,康强电子,计算机、通信和其他电子设备制造业,主板,13.252499999999996,13.5325,14.11333333333332,14.701250000000016,13.915957446808514,0
2119,2019-06-25,13.39,13.12,13.47,12.73,13.38,279262.0,363981000.0,13.23,13.73,15.334000000000003,15.11,13.63,42.9,-0.41,-0.05,-0.36,康强电子,计算机、通信和其他电子设备制造业,主板,13.247499999999995,13.33875,13.962499999999984,14.415625000000016,13.94638297872341,0
2119,2019-06-26,13.16,13.12,13.58,12.94,13.12,289325.0,384543000.0,13.22,13.45,15.047500000000005,15.11,13.63,42.9,-0.45,-0.13,-0.32,康强电子,计算机、通信和其他电子设备制造业,主板,13.212499999999997,13.246250000000002,13.80583333333332,14.166875000000015,13.969148936170216,0
2119,2019-06-27,13.15,13.21,13.48,12.98,13.12,280286.0,369605000.0,13.21,13.3,14.671,15.09,13.64,43.55,-0.46,-0.19,-0.27,康强电子,计算机、通信和其他电子设备制造业,主板,13.207499999999996,13.1525,13.637499999999989,13.970625000000016,13.996382978723409,0
2119,2019-06-28,13.11,12.41,13.15,12.15,13.21,340247.0,425184000.0,13.05,13.16,14.354000000000005,15.07,13.64,39.3,-0.52,-0.26,-0.26,康强电子,计算机、通信和其他电子设备制造业,主板,12.964999999999996,13.10875,13.34333333333332,13.826250000000016,14.007872340425534,0
2119,2019-07-01,12.79,12.93,13.08,12.6,12.41,292839.0,376615000.0,12.96,13.06,14.116000000000003,15.02,13.64,43.18,-0.53,-0.31,-0.22,康强电子,计算机、通信和其他电子设备制造业,主板,12.917499999999997,13.082499999999998,13.198333333333323,13.701250000000016,14.026808510638304,0
2119,2019-07-02,13.24,12.95,13.77,12.93,12.93,451474.0,601439000.0,12.92,13.08,13.9085,14.93,13.64,43.33,-0.54,-0.36,-0.18,康强电子,计算机、通信和其他电子设备制造业,主板,12.874999999999996,13.043749999999998,13.122499999999988,13.573125000000015,14.050851063829796,0
2119,2019-07-03,12.94,12.67,13.24,12.5,12.95,258801.0,330181000.0,12.83,13.03,13.7245,14.91,13.64,41.67,-0.55,-0.4,-0.15,康强电子,计算机、通信和其他电子设备制造业,主板,12.739999999999991,12.973749999999995,13.014999999999985,13.413125000000017,14.073404255319153,0
2119,2019-07-04,12.89,12.3,12.94,12.3,12.67,184677.0,230956000.0,12.65,12.93,13.6035,14.84,13.62,39.51,-0.58,-0.43,-0.15,康强电子,计算机、通信和其他电子设备制造业,主板,12.712499999999997,12.838749999999996,12.976666666666652,13.185625000000016,14.080000000000002,0
2119,2019-07-05,12.29,12.59,12.69,12.22,12.3,191768.0,240449000.0,12.69,12.87,13.486499999999998,14.72,13.62,42.05,-0.58,-0.46,-0.12,康强电子,计算机、通信和其他电子设备制造业,主板,12.627499999999996,12.772499999999996,12.93083333333332,13.05562500000002,14.102978723404258,0
2119,2019-07-08,12.55,11.7,12.58,11.42,12.59,239572.0,284316000.0,12.44,12.7,13.321499999999997,14.59,13.61,36.94,-0.63,-0.5,-0.13,康强电子,计算机、通信和其他电子设备制造业,主板,12.314999999999996,12.594999999999995,12.80083333333332,12.92062500000002,14.109361702127664,0
2119,2019-07-09,11.79,11.77,11.85,11.55,11.7,134873.0,158175000.0,12.21,12.56,13.148499999999997,14.41,13.61,37.58,-0.68,-0.53,-0.15,康强电子,计算机、通信和其他电子设备制造业,主板,12.089999999999993,12.414999999999996,12.679166666666651,12.78375000000002,14.1236170212766,0
2119,2019-07-10,11.79,11.64,12.06,11.46,11.77,159374.0,188038000.0,12.0,12.42,12.933499999999997,14.17,13.61,36.83,-0.7,-0.57,-0.13,康强电子,计算机、通信和其他电子设备制造业,主板,11.924999999999995,12.318749999999996,12.534166666666652,12.71375000000002,14.130000000000004,0
2119,2019-07-11,11.7,11.55,11.84,11.48,11.64,136809.0,159721000.0,11.85,12.25,12.777499999999996,13.86,13.6,36.29,-0.73,-0.6,-0.13,康强电子,计算机、通信和其他电子设备制造业,主板,11.664999999999992,12.146249999999997,12.403333333333324,12.61437500000002,14.152978723404257,0
2119,2019-07-12,11.6,11.61,11.73,11.45,11.55,107960.0,125251000.0,11.65,12.17,12.664999999999996,13.63,13.6,36.95,-0.73,-0.63,-0.1,康强电子,计算机、通信和其他电子设备制造业,主板,11.642499999999991,11.978749999999994,12.277499999999993,12.511250000000024,14.174468085106383,0
2119,2019-07-15,11.7,11.94,11.96,11.46,11.61,173928.0,204952000.0,11.7,12.07,12.563999999999997,13.43,13.6,40.62,-0.71,-0.64,-0.07,康强电子,计算机、通信和其他电子设备制造业,主板,11.684999999999992,11.887499999999996,12.171666666666653,12.430625000000024,14.180425531914894,0
2119,2019-07-16,11.85,11.94,12.19,11.81,11.94,190878.0,228530000.0,11.74,11.97,12.522999999999994,13.26,13.6,40.62,-0.68,-0.65,-0.03,康强电子,计算机、通信和其他电子设备制造业,主板,11.759999999999993,11.842499999999996,12.132499999999988,12.340625000000024,14.161489361702133,0
2119,2019-07-17,11.9,13.13,13.13,11.86,11.94,251106.0,320634000.0,12.03,12.02,12.522499999999996,13.16,13.62,52.23,-0.55,-0.63,0.08,康强电子,计算机、通信和其他电子设备制造业,主板,12.15499999999999,11.909999999999991,12.149166666666654,12.341250000000024,14.140638297872345,0
2119,2019-07-18,13.58,13.99,14.43,13.08,13.13,958716.0,1305530000.0,12.52,12.19,12.558999999999996,13.13,13.65,58.54,-0.37,-0.58,0.21,康强电子,计算机、通信和其他电子设备制造业,主板,12.749999999999991,12.196249999999992,12.235833333333323,12.395625000000024,14.14425531914894,0
2119,2019-07-19,13.4,13.53,13.99,13.28,13.99,526691.0,717505000.0,12.91,12.28,12.573999999999996,13.08,13.68,54.4,-0.27,-0.52,0.25,康强电子,计算机、通信和其他电子设备制造业,主板,13.14749999999999,12.416249999999993,12.30749999999999,12.415625000000023,14.151063829787237,0
2119,2019-07-22,13.4,12.56,13.43,12.22,13.53,351975.0,450311000.0,13.03,12.37,12.532999999999996,13.0,13.7,46.87,-0.26,-0.47,0.21,康强电子,计算机、通信和其他电子设备制造业,主板,13.302499999999991,12.531249999999991,12.329166666666652,12.425000000000024,14.125531914893616,0
2119,2019-07-23,12.71,13.82,13.82,12.71,12.56,510367.0,686063000.0,13.41,12.57,12.567999999999996,12.96,13.73,55.49,-0.15,-0.4,0.25,康强电子,计算机、通信和其他电子设备制造业,主板,13.474999999999993,12.814999999999992,12.431666666666652,12.48062500000002,14.143191489361708,0
2119,2019-07-24,14.17,14.11,15.17,14.03,13.82,852329.0,1234660000.0,13.6,12.82,12.617499999999994,12.9,13.77,57.21,-0.04,-0.33,0.29,康强电子,计算机、通信和其他电子设备制造业,主板,13.50499999999999,13.127499999999992,12.632499999999988,12.553125000000026,14.139361702127662,0
2119,2019-07-25,13.99,14.53,14.98,13.99,14.11,647029.0,944274000.0,13.71,13.12,12.683499999999992,12.89,13.82,59.64,0.08,-0.25,0.33,康强电子,计算机、通信和其他电子设备制造业,主板,13.754999999999988,13.451249999999993,12.862499999999988,12.669375000000024,14.11404255319149,0
